user_id,age,job,marital,education,default,balance,housing_loan,vehicle_loan,contact,day,month,duration,campaign,pdays,previous,poutcome,term_deposit,Products
63,57,blue-collar,married,primary,no,249,yes,no,unknown,5,may,164,1,-1,0,unknown,no,"Insta home loan,Sapphiro,Insta car loan,loan against property,Manchester United,Tax saving FD,education loan,Fixed deposit,new car loan,home loan balance transfer,recurring deposit,Pradhan mantri awas yojana,business loan,Emaralde,loan against car,loan against securities,names,FD Xtra,Insta PL,vehicle insurance,money multiplier FD,Travel insurance,life insurance,Flexi cash,RubyX,gold loan,old car loan"
64,33,services,married,secondary,no,790,yes,no,unknown,5,may,391,1,-1,0,unknown,no,"recurring deposit,business loan,Sapphiro,new car loan,Manchester United,Flexi cash,Emaralde,loan against car,loan against securities,Pradhan mantri awas yojana,Travel insurance,FD Xtra,names,vehicle insurance,Tax saving FD,money multiplier FD,Insta home loan,education loan,home loan balance transfer,RubyX,Fixed deposit,loan against property,life insurance,gold loan,Insta PL,old car loan,Insta car loan"
65,49,blue-collar,married,unknown,no,154,yes,no,unknown,5,may,357,1,-1,0,unknown,no,"Fixed deposit,Pradhan mantri awas yojana,Insta car loan,old car loan,RubyX,education loan,recurring deposit,business loan,loan against property,FD Xtra,home loan balance transfer,vehicle insurance,loan against securities,Sapphiro,names,gold loan,Insta PL,loan against car,life insurance,Emaralde,Travel insurance,Manchester United,new car loan,money multiplier FD,Insta home loan,Tax saving FD,Flexi cash"
66,51,management,married,tertiary,no,6530,yes,no,unknown,5,may,91,1,-1,0,unknown,no,"Insta home loan,old car loan,money multiplier FD,Flexi cash,loan against car,Tax saving FD,business loan,Insta PL,Emaralde,loan against securities,Sapphiro,Travel insurance,Manchester United,gold loan,Fixed deposit,new car loan,life insurance,education loan,loan against property,home loan balance transfer,Pradhan mantri awas yojana,RubyX,vehicle insurance,FD Xtra,recurring deposit,Insta car loan,names"
67,60,retired,married,tertiary,no,100,no,no,unknown,5,may,528,1,-1,0,unknown,no,"loan against property,Sapphiro,money multiplier FD,Flexi cash,Fixed deposit,education loan,Insta car loan,loan against car,business loan,Manchester United,loan against securities,names,recurring deposit,old car loan,home loan balance transfer,Travel insurance,new car loan,Pradhan mantri awas yojana,Insta PL,gold loan,vehicle insurance,RubyX,Insta home loan,FD Xtra,Tax saving FD,life insurance,Emaralde"
68,59,management,divorced,tertiary,no,59,yes,no,unknown,5,may,273,1,-1,0,unknown,no,"education loan,Insta car loan,Flexi cash,Sapphiro,money multiplier FD,vehicle insurance,FD Xtra,recurring deposit,Fixed deposit,loan against property,new car loan,names,Manchester United,RubyX,business loan,Insta home loan,loan against car,life insurance,home loan balance transfer,Pradhan mantri awas yojana,loan against securities,gold loan,Travel insurance,Insta PL,Emaralde,Tax saving FD,old car loan"
69,55,technician,married,secondary,no,1205,yes,no,unknown,5,may,158,2,-1,0,unknown,no,"Flexi cash,Manchester United,Tax saving FD,Fixed deposit,Emaralde,Insta home loan,Insta PL,loan against car,business loan,loan against securities,Pradhan mantri awas yojana,FD Xtra,life insurance,RubyX,recurring deposit,gold loan,money multiplier FD,loan against property,Travel insurance,Insta car loan,vehicle insurance,education loan,home loan balance transfer,names,new car loan,Sapphiro,old car loan"
70,35,blue-collar,single,secondary,no,12223,yes,yes,unknown,5,may,177,1,-1,0,unknown,no,"loan against property,Insta home loan,vehicle insurance,new car loan,money multiplier FD,RubyX,Pradhan mantri awas yojana,recurring deposit,loan against car,Fixed deposit,Emaralde,names,old car loan,Insta car loan,Sapphiro,Travel insurance,home loan balance transfer,life insurance,Insta PL,Tax saving FD,loan against securities,gold loan,FD Xtra,business loan,Flexi cash,education loan,Manchester United"
71,57,blue-collar,married,secondary,no,5935,yes,yes,unknown,5,may,258,1,-1,0,unknown,no,"Insta car loan,Flexi cash,gold loan,Fixed deposit,names,Insta home loan,Pradhan mantri awas yojana,money multiplier FD,loan against securities,business loan,Insta PL,Emaralde,old car loan,recurring deposit,Manchester United,Tax saving FD,home loan balance transfer,new car loan,loan against property,life insurance,Sapphiro,education loan,Travel insurance,FD Xtra,vehicle insurance,loan against car,RubyX"
72,31,services,married,secondary,no,25,yes,yes,unknown,5,may,172,1,-1,0,unknown,no,"RubyX,home loan balance transfer,names,loan against car,new car loan,loan against property,life insurance,Insta PL,Insta home loan,Flexi cash,Emaralde,Fixed deposit,Insta car loan,recurring deposit,loan against securities,gold loan,Sapphiro,Manchester United,vehicle insurance,FD Xtra,Travel insurance,education loan,money multiplier FD,Tax saving FD,business loan,Pradhan mantri awas yojana,old car loan"
73,54,management,married,secondary,no,282,yes,yes,unknown,5,may,154,1,-1,0,unknown,no,"Travel insurance,Insta PL,loan against securities,recurring deposit,new car loan,Sapphiro,FD Xtra,business loan,old car loan,Emaralde,money multiplier FD,loan against car,Manchester United,Tax saving FD,Insta home loan,Fixed deposit,Insta car loan,vehicle insurance,Flexi cash,names,loan against property,life insurance,home loan balance transfer,Pradhan mantri awas yojana,education loan,RubyX,gold loan"
74,55,blue-collar,married,primary,no,23,yes,no,unknown,5,may,291,1,-1,0,unknown,no,"business loan,loan against securities,new car loan,Insta home loan,Sapphiro,loan against property,vehicle insurance,loan against car,life insurance,Fixed deposit,Insta car loan,FD Xtra,Insta PL,home loan balance transfer,money multiplier FD,names,old car loan,Tax saving FD,education loan,Manchester United,RubyX,Travel insurance,Emaralde,Flexi cash,recurring deposit,gold loan,Pradhan mantri awas yojana"
75,43,technician,married,secondary,no,1937,yes,no,unknown,5,may,181,1,-1,0,unknown,no,"recurring deposit,new car loan,education loan,home loan balance transfer,loan against car,FD Xtra,Tax saving FD,Pradhan mantri awas yojana,Sapphiro,old car loan,Manchester United,Flexi cash,RubyX,loan against property,Insta car loan,vehicle insurance,business loan,names,gold loan,loan against securities,Insta PL,money multiplier FD,Insta home loan,Travel insurance,Emaralde,life insurance,Fixed deposit"
76,53,technician,married,secondary,no,384,yes,no,unknown,5,may,176,1,-1,0,unknown,no,"business loan,loan against securities,Tax saving FD,Emaralde,loan against property,education loan,old car loan,money multiplier FD,recurring deposit,vehicle insurance,Flexi cash,RubyX,home loan balance transfer,Insta PL,Pradhan mantri awas yojana,Sapphiro,Insta car loan,Insta home loan,gold loan,FD Xtra,Fixed deposit,new car loan,Manchester United,loan against car,life insurance,Travel insurance,names"
77,44,blue-collar,married,secondary,no,582,no,yes,unknown,5,may,211,1,-1,0,unknown,no,"money multiplier FD,names,Travel insurance,Sapphiro,FD Xtra,vehicle insurance,Manchester United,Fixed deposit,recurring deposit,Insta car loan,education loan,loan against car,home loan balance transfer,Pradhan mantri awas yojana,new car loan,old car loan,Insta home loan,Insta PL,Emaralde,business loan,loan against securities,Flexi cash,gold loan,loan against property,Tax saving FD,RubyX,life insurance"
78,55,services,divorced,secondary,no,91,no,no,unknown,5,may,349,1,-1,0,unknown,no,"Manchester United,education loan,business loan,Pradhan mantri awas yojana,Travel insurance,Flexi cash,home loan balance transfer,RubyX,names,FD Xtra,Insta PL,loan against property,loan against securities,vehicle insurance,loan against car,life insurance,Tax saving FD,Insta car loan,Sapphiro,Fixed deposit,money multiplier FD,recurring deposit,new car loan,gold loan,Emaralde,old car loan,Insta home loan"
79,49,services,divorced,secondary,no,0,yes,yes,unknown,5,may,272,1,-1,0,unknown,no,"Emaralde,vehicle insurance,Insta PL,Tax saving FD,Pradhan mantri awas yojana,Manchester United,life insurance,education loan,names,Insta car loan,loan against securities,recurring deposit,business loan,new car loan,Fixed deposit,loan against car,loan against property,Travel insurance,Sapphiro,Flexi cash,money multiplier FD,old car loan,FD Xtra,Insta home loan,RubyX,home loan balance transfer,gold loan"
80,55,services,divorced,secondary,yes,1,yes,no,unknown,5,may,208,1,-1,0,unknown,no,"Pradhan mantri awas yojana,Sapphiro,new car loan,home loan balance transfer,old car loan,recurring deposit,loan against property,Flexi cash,Emaralde,Insta car loan,loan against securities,education loan,Travel insurance,Fixed deposit,business loan,loan against car,money multiplier FD,Manchester United,names,Tax saving FD,gold loan,life insurance,vehicle insurance,FD Xtra,RubyX,Insta PL,Insta home loan"
81,45,admin.,single,secondary,no,206,yes,no,unknown,5,may,193,1,-1,0,unknown,no,"Pradhan mantri awas yojana,FD Xtra,gold loan,vehicle insurance,Tax saving FD,Fixed deposit,names,Manchester United,Insta PL,old car loan,Insta car loan,money multiplier FD,loan against securities,home loan balance transfer,RubyX,Emaralde,Insta home loan,new car loan,loan against property,Travel insurance,Flexi cash,business loan,education loan,recurring deposit,life insurance,loan against car,Sapphiro"
82,47,services,divorced,secondary,no,164,no,no,unknown,5,may,212,1,-1,0,unknown,no,"old car loan,RubyX,FD Xtra,Pradhan mantri awas yojana,Fixed deposit,Insta PL,home loan balance transfer,money multiplier FD,Insta car loan,Insta home loan,loan against car,loan against securities,business loan,loan against property,Emaralde,education loan,recurring deposit,new car loan,vehicle insurance,Manchester United,life insurance,Flexi cash,Tax saving FD,gold loan,Travel insurance,names,Sapphiro"
83,42,technician,single,secondary,no,690,yes,no,unknown,5,may,20,1,-1,0,unknown,no,"Fixed deposit,vehicle insurance,loan against car,Insta home loan,recurring deposit,Pradhan mantri awas yojana,RubyX,Insta PL,business loan,Travel insurance,loan against securities,Insta car loan,names,new car loan,Tax saving FD,education loan,Flexi cash,home loan balance transfer,old car loan,FD Xtra,loan against property,gold loan,Manchester United,money multiplier FD,Sapphiro,life insurance,Emaralde"
84,59,admin.,married,secondary,no,2343,yes,no,unknown,5,may,1042,1,-1,0,unknown,yes,"loan against property,Sapphiro,gold loan,life insurance,Pradhan mantri awas yojana,education loan,Insta PL,Manchester United,loan against car,loan against securities,Fixed deposit,Tax saving FD,Emaralde,Insta car loan,Insta home loan,names,old car loan,business loan,money multiplier FD,RubyX,Travel insurance,Flexi cash,home loan balance transfer,FD Xtra,vehicle insurance,recurring deposit,new car loan"
85,46,self-employed,married,tertiary,no,137,yes,yes,unknown,5,may,246,1,-1,0,unknown,no,"business loan,Insta PL,life insurance,loan against car,money multiplier FD,Travel insurance,names,Tax saving FD,vehicle insurance,Fixed deposit,loan against property,Sapphiro,Manchester United,Pradhan mantri awas yojana,education loan,loan against securities,RubyX,home loan balance transfer,Emaralde,new car loan,Flexi cash,recurring deposit,old car loan,Insta home loan,FD Xtra,Insta car loan,gold loan"
86,51,blue-collar,married,primary,no,173,yes,no,unknown,5,may,529,2,-1,0,unknown,no,"Flexi cash,names,Manchester United,gold loan,Tax saving FD,Insta car loan,loan against securities,education loan,vehicle insurance,Emaralde,Pradhan mantri awas yojana,Sapphiro,business loan,life insurance,Fixed deposit,Travel insurance,loan against property,RubyX,new car loan,FD Xtra,home loan balance transfer,Insta PL,recurring deposit,money multiplier FD,Insta home loan,old car loan,loan against car"
87,56,admin.,married,secondary,no,45,no,no,unknown,5,may,1467,1,-1,0,unknown,yes,"old car loan,Insta car loan,Insta home loan,names,money multiplier FD,Flexi cash,FD Xtra,home loan balance transfer,loan against property,RubyX,loan against securities,new car loan,loan against car,business loan,Pradhan mantri awas yojana,Emaralde,gold loan,Fixed deposit,Tax saving FD,recurring deposit,Manchester United,Insta PL,Travel insurance,Sapphiro,education loan,vehicle insurance,life insurance"
88,41,technician,married,secondary,no,1270,yes,no,unknown,5,may,1389,1,-1,0,unknown,yes,"Pradhan mantri awas yojana,names,business loan,Sapphiro,recurring deposit,loan against car,Insta home loan,RubyX,Insta PL,education loan,Insta car loan,loan against property,vehicle insurance,loan against securities,Tax saving FD,gold loan,money multiplier FD,FD Xtra,new car loan,life insurance,Fixed deposit,old car loan,Manchester United,Travel insurance,Emaralde,home loan balance transfer,Flexi cash"
89,46,management,divorced,secondary,no,16,yes,yes,unknown,5,may,188,2,-1,0,unknown,no,"names,loan against securities,Tax saving FD,gold loan,loan against car,life insurance,vehicle insurance,Emaralde,loan against property,money multiplier FD,education loan,Flexi cash,Insta car loan,FD Xtra,Travel insurance,new car loan,Pradhan mantri awas yojana,Insta PL,business loan,Insta home loan,old car loan,Sapphiro,recurring deposit,RubyX,Fixed deposit,Manchester United,home loan balance transfer"
90,57,retired,married,secondary,no,486,yes,no,unknown,5,may,180,2,-1,0,unknown,no,"money multiplier FD,gold loan,Pradhan mantri awas yojana,Travel insurance,recurring deposit,Tax saving FD,business loan,Insta home loan,life insurance,Emaralde,loan against property,Insta PL,loan against car,Sapphiro,home loan balance transfer,Fixed deposit,names,old car loan,Manchester United,new car loan,FD Xtra,RubyX,education loan,loan against securities,vehicle insurance,Insta car loan,Flexi cash"
91,42,management,single,secondary,no,50,no,no,unknown,5,may,48,1,-1,0,unknown,no,"FD Xtra,Tax saving FD,business loan,vehicle insurance,Insta car loan,recurring deposit,money multiplier FD,gold loan,Insta home loan,Insta PL,loan against securities,home loan balance transfer,loan against property,Flexi cash,Emaralde,Manchester United,new car loan,old car loan,education loan,Sapphiro,loan against car,RubyX,life insurance,names,Fixed deposit,Travel insurance,Pradhan mantri awas yojana"
92,30,technician,married,secondary,no,152,yes,yes,unknown,5,may,213,2,-1,0,unknown,no,"education loan,business loan,home loan balance transfer,Pradhan mantri awas yojana,Travel insurance,names,loan against property,Fixed deposit,Manchester United,gold loan,recurring deposit,life insurance,new car loan,loan against securities,Flexi cash,Emaralde,Insta home loan,Insta car loan,money multiplier FD,Tax saving FD,RubyX,vehicle insurance,FD Xtra,Sapphiro,old car loan,Insta PL,loan against car"
